169,1039.5,319.94,0,1,5.3226,287.66,1025.5,1048.6,1046.8,1037.1,311.66,310.28,330.98,326.84
170,1037.7,339.95,0,1,5.3226,171.37,1026.4,1046.8,1048.6,1029.1,336.5,335.12,342.02,346.16
171,1028,361.34,0,1,3.5484,342.13,1017.6,1038,1037.1,1019.3,353.06,351.68,371,369.62
172,1028.4,388.59,0,1,1.3799,730.16,1017.6,1038.8,1038,1019.3,371,369.62,406.87,406.87
173,1043.7,384.45,0,1,4.4355,407.01,1040.6,1046.8,1046.8,1040.6,350.3,353.06,416.53,417.91
174,1028.9,441.71,0,1,5.3226,506.77,1018.4,1038,1039.7,1019.3,428.95,428.95,456.55,452.41
175,1028.4,471.73,0,1,5.3226,431.49,1016.7,1038,1039.7,1019.3,462.07,460.69,482.76,481.38
176,1027.8,506.91,0,3,7.0968,834.82,1017.6,1037.1,1038,1018.4,485.52,485.52,528.3,528.3
177,1039.7,541.06,0,1,2.7597,321.32,1020.2,1048.6,1047.7,1042.4,531.06,532.44,549,551.76
178,1007.6,542.1,0,1,3.5484,276.03,998.04,1015.8,1017.6,998.93,533.82,535.2,549,550.38
179,1005.4,564.18,0,2,5.5195,505.54,992.72,1017.6,1017.6,993.6,554.52,553.14,573.84,575.22
180,1039.7,565.56,0,1,4.1396,153.01,1047.7,1046.8,1025.5,1038.8,573.84,550.38,573.84,564.18
181,985.84,542.79,0,1,3.5484,309.08,995.38,993.6,977.64,976.75,532.44,550.38,553.14,535.2
182,981.41,562.8,0,1,11.039,384.97,991.83,990.94,971.43,971.43,553.14,571.08,573.84,553.14
183,963.67,564.87,0,1,6.8994,247.26,969.65,969.65,958.12,957.23,555.9,575.22,575.22,553.14
184,948.81,564.52,0,1,4.1396,249.1,942.15,954.57,955.46,943.04,555.9,553.14,575.22,573.84
185,966.1,543.48,0,1,6.8994,324.38,957.23,974.09,974.98,958.12,533.82,533.82,554.52,551.76
186,945.92,542.1,0,1,4.1396,271.75,954.57,953.69,935.94,939.49,532.44,551.76,549,535.2
187,225.6,658.35,0,1,11.039,1549.1,140.22,137.56,312.31,312.31,656.63,664.91,660.77,651.11
188,602.17,243.01,0,3,2.7597,1198.4,584.65,621.02,620.14,582.88,224.73,228.87,260.61,257.85
189,742.78,322.01,0,1,5.3226,141.99,736.35,749.65,748.77,736.35,315.8,317.18,326.84,328.22
190,602.4,287.51,0,1,24.838,1887.5,583.77,622.8,621.02,581.99,261.99,264.75,311.66,311.66
191,648.75,289.93,0,1,10.645,2512.4,621.91,622.8,675.14,675.14,264.75,314.42,313.04,267.5
192,621.25,326.49,0,1,2.7597,1098.6,597.07,599.73,644.98,643.2,313.04,337.88,339.26,315.8
193,658.95,326.84,0,2,9.6591,616.32,644.98,672.48,673.36,644.98,315.8,315.8,339.26,336.5
194,687.11,290.62,0,1,12.419,785.86,678.69,696.43,696.43,676.91,268.88,270.26,313.04,310.28
