1,189.9,430.33,-2,0,0,0,0,0,0,0,0,0,0,0
2,342.7,431.36,-2,1,12.419,211.77,189.9,189.9,495.94,495.06,427.57,437.23,426.19,434.47
3,591.53,431.36,-2,1,15.179,19435,589.09,691.1,589.09,496.83,330.98,431.71,531.06,431.71
4,675.58,379.27,-2,1,17.938,3500.9,670.7,699.98,709.73,621.91,413.77,401.35,347.54,354.44
5,589.53,355.13,-2,-1,2,308.47,580.22,598.85,598.85,580.22,347.54,346.16,362.72,364.1
6,664.94,431.36,-2,-1,2,321.32,655.62,674.25,674.25,655.62,423.43,422.05,439.99,439.99
7,590.2,506.91,-2,-1,2,272.36,598.85,581.1,582.88,597.96,497.94,499.32,515.88,514.5
8,554.71,460,-2,-1,5,502.48,545.62,564.25,563.36,545.62,446.89,445.51,475.87,471.73
9,573.34,405.84,-2,-1,5,213.6,565.14,580.22,580.22,567.8,397.21,398.59,416.53,411.01
10,573.34,407.56,-2,-2,2,26.318,570.46,575.78,575.78,571.35,404.11,405.49,411.01,409.63
