5,11,0,18,6,19,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,40,0,0,0,10,0,0,0,20,0,28,6,10,7,8,0,0,23,6,0,0,0,12,0,0,0,5,0,0,0,0,0,0,0,0,0,12,0,0,0,0,25,4,0,0,5,0,0,0,0,7,0,0,3,0,0,0,0,11,12,12,13,11,11,13,11,10,8,11,15,10,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,9,0,0,0,0,0,0,10,5,17,0,0,0,0,0,13,0,14,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,27,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,56,0,0,0,0,13,0,10,8,15,11,9,14,8,16,11,8,34,6,23,13,10,10,13,8,11,12,10,16,72,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,9,5,15,10,8,19,13,6,12,12,8,14,7,10,9,9,7,11,6,11,9,11,6,11,13,10,13,15,7,54,126,9,22,13,13,11,10,12,17,15,10,16,8,11,10,5,7,17,10,8,17,23,12,0,21,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,7,12,11,11,8,13,13,9,10,9,10,12,11,6,13,17,9,11,6,10,24,6,12,9,10,4,8,6,9,30,38,20,12,10,18,11,11,13,0,0,0,26
5,22,0,29,0,35,0,97,0,0,3,0,0,0,1,0,0,0,0,0,0,52,9,0,0,19,0,0,0,12,0,19,4,9,1,10,0,7,26,20,13,26,0,17,0,3,0,5,0,0,8,14,0,21,0,0,0,16,0,0,8,0,38,0,1,0,18,6,4,1,0,23,2,0,0,0,6,0,0,11,12,12,13,11,11,13,11,10,8,11,15,10,15,5,0,6,0,31,0,0,10,0,0,0,0,0,0,0,0,11,0,1,0,0,0,3,28,0,0,4,13,5,15,9,1,4,7,2,7,14,0,0,0,0,0,0,0,0,6,0,0,0,0,10,7,12,0,6,31,6,7,19,14,0,0,2,6,0,14,0,37,0,21,9,1,0,0,10,11,31,14,0,13,0,0,9,0,10,0,38,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,26,1,8,7,0,0,0,16,25,9,0,5,0,0,0,0,72,0,0,0,0,10,0,10,8,15,11,9,14,8,16,11,8,40,6,26,13,10,10,13,8,11,12,10,20,79,14,9,0,0,0,5,0,0,0,0,0,0,0,0,0,19,0,6,0,4,0,0,0,6,31,0,0,0,26,2,0,0,0,0,0,4,1,0,1,0,3,3,4,0,0,0,26,0,1,19,1,0,2,11,0,0,0,7,0,3,0,0,0,0,39,16,13,6,0,0,13,0,0,0,0,0,7,0,0,0,5,20,0,0,15,0,0,7,0,2,28,10,0,0,0,4,0,82,1,0,9,5,15,10,8,19,13,6,12,12,8,14,7,10,9,9,7,11,6,11,9,11,6,11,13,10,13,22,7,71,149,9,24,16,13,11,10,12,17,15,10,16,8,11,10,5,7,17,10,8,23,23,12,0,21,2,0,0,18,0,0,0,0,0,2,0,0,0,76,0,10,0,0,0,0,0,0,0,36,0,0,0,0,7,13,7,12,11,11,8,13,13,9,10,9,10,12,11,6,13,17,9,11,6,10,24,6,12,9,10,4,8,6,9,33,44,23,12,10,39,11,11,13,0,0,0,26
5,23,0,37,0,35,0,99,0,0,0,0,0,0,0,0,4,0,0,2,0,60,9,0,1,18,0,7,0,13,0,13,2,8,0,7,0,7,29,26,12,24,5,11,0,0,0,5,0,0,9,16,0,26,0,0,0,11,0,0,5,1,37,0,2,0,23,5,5,0,0,24,4,0,0,0,1,0,0,11,12,12,13,11,11,13,11,10,8,11,15,10,18,5,0,5,0,30,0,0,7,0,0,0,0,0,0,0,0,6,0,2,0,0,0,6,32,10,0,5,17,17,12,7,0,5,7,1,6,11,0,0,0,0,0,0,2,0,4,0,0,0,0,10,9,16,0,6,30,7,3,25,13,0,0,2,7,1,11,0,37,0,22,9,1,0,0,10,6,33,17,0,14,0,0,5,4,6,0,42,0,0,0,2,0,0,0,0,0,0,0,2,0,3,0,25,1,8,3,0,0,0,18,30,14,0,0,0,0,0,0,77,0,0,0,0,7,0,10,8,15,11,9,14,8,16,11,8,46,6,29,13,10,10,13,8,11,12,10,24,86,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,6,23,0,0,0,21,4,0,0,0,0,0,8,0,0,2,0,6,4,4,0,0,0,24,0,2,23,2,0,2,11,0,0,0,1,0,6,0,0,0,0,38,21,14,12,0,0,9,0,0,0,0,0,0,0,0,0,0,18,0,0,10,0,0,14,0,0,30,8,0,0,0,8,0,96,0,0,9,5,15,10,8,19,13,6,12,12,8,14,7,10,9,9,7,11,6,11,9,11,6,11,13,10,13,29,7,86,172,9,26,19,13,11,10,12,17,15,10,16,8,11,10,5,7,17,10,8,29,23,12,0,21,0,0,0,17,0,0,0,0,0,4,0,0,0,79,0,4,0,0,0,0,0,0,0,36,0,0,0,0,7,13,7,12,11,11,8,13,13,9,10,9,10,12,11,6,13,17,9,11,6,10,24,6,12,9,10,4,8,6,9,36,50,25,12,10,39,11,11,13,0,0,0,26
5,24,0,48,0,35,0,101,0,0,0,0,0,0,0,0,2,0,0,4,0,68,9,0,2,18,0,13,0,14,0,7,0,7,0,3,0,6,32,32,12,22,10,5,0,0,0,5,0,0,10,18,0,20,0,0,0,6,0,0,6,2,36,0,0,0,28,4,4,0,0,25,5,0,0,0,0,0,0,11,12,12,13,11,11,13,11,10,8,11,15,10,21,5,0,1,0,29,0,0,4,0,0,0,0,0,0,0,0,1,0,3,0,0,0,5,36,12,0,6,21,29,7,4,0,6,7,0,5,8,0,0,0,0,0,0,4,0,2,0,0,0,0,10,11,12,0,6,29,8,0,30,12,0,0,2,8,2,8,0,37,0,23,9,1,0,0,10,1,35,20,0,10,0,0,1,8,2,0,46,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,24,1,8,0,0,0,0,20,34,19,0,0,0,0,0,0,77,0,0,0,0,4,0,10,8,15,11,9,14,8,16,11,8,52,6,32,13,10,10,13,8,11,12,10,28,93,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0,0,0,14,6,0,0,0,0,0,8,0,0,3,0,9,5,4,0,0,0,22,0,3,27,1,0,2,11,0,0,0,0,0,9,0,0,0,0,37,26,15,18,0,0,5,0,0,0,0,0,0,0,0,0,0,16,0,0,5,0,0,16,0,0,32,6,0,0,0,12,0,105,0,0,9,5,15,10,8,19,13,6,12,12,8,14,7,10,9,9,7,11,6,11,9,11,6,11,13,10,13,36,7,96,194,9,28,22,13,11,10,12,17,15,10,16,8,11,10,5,7,17,10,8,35,23,12,0,21,0,0,0,16,0,0,0,0,0,6,0,0,0,82,0,0,0,0,0,0,0,0,0,34,0,0,0,0,7,13,7,12,11,11,8,13,13,9,10,9,10,12,11,6,13,17,9,11,6,10,24,6,12,9,10,4,8,6,9,39,56,25,12,10,39,11,11,13,0,0,0,26
5,25,0,59,0,35,0,103,0,0,0,0,0,0,0,0,0,0,0,6,0,76,7,0,3,18,0,17,0,15,0,1,0,4,0,0,0,5,35,38,12,20,15,0,0,0,0,5,0,0,11,20,0,19,0,0,0,1,0,0,7,3,33,0,0,0,33,3,3,0,0,26,4,0,0,0,0,0,0,11,12,12,13,11,11,13,11,10,8,11,15,10,24,5,0,0,0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,9,0,7,25,41,2,0,0,7,7,0,4,5,0,0,0,0,0,0,6,0,0,0,0,0,0,10,13,8,0,6,28,9,0,32,11,0,0,2,9,3,5,0,37,0,24,9,1,0,0,10,0,34,23,0,5,0,0,0,9,0,0,55,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,20,1,7,0,0,0,0,22,36,24,0,0,0,0,0,0,77,0,0,0,0,1,0,10,8,15,11,9,14,8,16,11,8,58,6,35,13,10,10,13,8,11,12,10,32,100,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,7,8,0,0,0,0,0,6,0,0,4,0,12,6,4,0,0,0,20,0,4,31,0,0,2,11,0,0,0,0,0,12,0,0,0,0,36,31,16,22,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,17,0,0,34,4,0,0,0,16,0,113,0,0,9,5,15,10,8,19,13,6,12,12,8,14,7,10,9,9,7,11,6,11,9,11,6,11,13,10,13,43,7,106,196,9,30,25,13,11,10,12,17,15,10,16,8,11,10,5,7,17,10,8,41,23,12,0,21,0,0,0,15,0,0,0,0,0,8,0,0,0,85,0,0,0,0,0,0,0,0,0,28,0,0,0,0,7,13,7,12,11,11,8,13,13,9,10,9,10,12,11,6,13,17,9,11,6,10,24,6,12,9,10,4,8,6,9,42,62,25,12,10,39,11,11,13,0,0,0,26
5,26,0,70,0,35,0,100,0,0,0,0,0,0,0,0,0,0,0,8,0,84,3,0,4,18,0,21,0,16,0,0,0,1,0,0,0,4,38,44,12,18,19,0,0,0,0,4,0,0,12,22,0,18,0,0,0,0,0,0,8,4,28,0,0,0,38,2,2,0,0,27,0,0,0,0,0,0,0,11,12,12,13,11,11,13,11,10,8,11,15,10,27,5,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,5,0,8,29,53,0,0,0,8,6,0,3,2,0,0,0,0,0,0,8,0,0,0,0,0,0,10,15,4,0,6,27,10,0,34,10,0,0,2,10,4,2,0,37,0,25,9,0,0,0,10,0,33,26,0,0,0,0,0,7,0,0,63,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,16,1,3,0,0,0,0,24,38,29,0,0,0,0,0,0,77,0,0,0,0,0,0,10,8,15,11,9,14,8,16,11,8,64,6,37,13,10,10,13,8,11,12,10,36,107,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,4,0,0,5,0,8,7,4,0,0,0,18,0,5,33,0,0,2,11,0,0,0,0,0,15,0,0,0,0,35,36,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,10,0,0,36,2,0,0,0,20,0,121,0,0,9,5,15,10,8,19,13,6,12,12,8,14,7,10,9,9,7,11,6,11,9,11,6,11,13,10,13,50,7,116,196,9,32,28,13,11,10,12,17,15,10,16,8,11,10,5,7,17,10,8,47,23,12,0,21,0,0,0,14,0,0,0,0,0,10,0,0,0,88,0,0,0,0,0,0,0,0,0,22,0,0,0,0,7,13,7,12,11,11,8,13,13,9,10,9,10,12,11,6,13,17,9,11,6,10,24,6,12,9,10,4,8,6,9,45,68,25,12,10,39,11,11,13,0,0,0,26
5,27,0,81,0,35,0,95,0,0,0,0,0,0,0,0,0,0,0,10,0,92,0,0,5,18,0,25,0,12,0,0,0,0,0,0,0,3,41,50,12,16,18,0,0,0,0,1,0,0,13,24,0,17,0,0,0,0,0,0,9,5,23,0,0,0,43,1,1,0,0,28,1,0,0,0,0,0,0,11,12,12,13,11,11,13,11,10,8,11,15,10,30,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,0,9,33,58,0,0,0,9,5,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,17,0,0,6,26,11,0,36,9,0,0,2,11,5,0,0,37,0,26,9,0,0,0,10,0,32,29,0,0,0,0,0,3,0,0,67,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,12,1,0,0,0,0,0,26,40,34,0,0,0,0,0,0,77,0,0,0,0,0,0,10,8,15,11,9,14,8,16,11,8,70,6,37,13,10,10,13,8,11,12,10,40,114,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,2,0,0,6,0,2,8,4,0,0,0,16,0,6,34,0,0,2,11,0,0,0,0,0,18,0,0,0,0,34,41,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,38,0,0,0,0,24,0,129,0,0,9,5,15,10,8,19,13,6,12,12,8,14,7,10,9,9,7,11,6,11,9,11,6,11,13,10,13,57,7,126,196,9,34,31,13,11,10,12,17,15,10,16,8,11,10,5,7,17,10,8,53,23,12,0,21,0,0,0,13,0,0,0,0,0,12,0,0,0,91,0,0,0,0,0,0,0,0,0,16,0,0,0,0,7,13,7,12,11,11,8,13,13,9,10,9,10,12,11,6,13,17,9,11,6,10,24,6,12,9,10,4,8,6,9,48,74,25,12,10,39,11,11,13,0,0,0,26
5,28,0,92,0,35,0,90,0,0,0,0,0,0,0,0,0,0,0,12,0,99,0,0,6,18,0,29,0,7,0,0,0,0,0,0,0,2,44,56,12,14,17,0,0,0,0,0,0,0,14,26,0,16,0,0,0,0,0,0,10,6,18,0,0,0,48,0,0,0,0,29,2,0,0,0,0,0,0,11,12,12,13,11,11,13,11,10,8,11,15,10,33,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,10,37,61,0,0,0,10,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,10,19,0,0,6,25,12,0,38,8,0,0,2,12,5,0,0,37,0,27,7,0,0,0,10,0,31,27,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,0,28,42,39,0,0,0,0,0,0,77,0,0,0,0,0,0,10,8,15,11,9,14,8,16,11,8,76,6,37,13,10,10,13,8,11,12,10,40,121,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,4,0,0,0,14,0,3,35,0,0,2,11,0,0,0,0,0,21,0,0,0,0,33,46,19,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,24,0,137,0,0,9,5,15,10,8,19,13,6,12,12,8,14,7,10,9,9,7,11,6,11,9,11,6,11,13,10,13,64,7,136,196,9,36,34,13,11,10,12,17,15,10,16,8,11,10,5,7,17,10,8,59,23,12,0,21,0,0,0,12,0,0,0,0,0,14,0,0,0,94,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,13,7,12,11,11,8,13,13,9,10,9,10,12,11,6,13,17,9,11,6,10,24,6,12,9,10,4,8,6,9,51,80,25,12,10,39,11,11,13,0,0,0,26
5,29,0,103,0,35,0,85,0,0,0,0,0,0,0,0,0,0,0,14,0,103,0,0,7,18,0,33,0,0,0,0,0,0,0,0,0,1,43,62,12,12,16,0,0,0,0,0,0,0,15,28,0,11,0,0,0,0,0,0,11,7,13,0,0,0,53,0,0,0,0,30,3,0,0,0,0,0,0,11,12,12,13,11,11,13,11,10,8,11,15,10,36,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,11,41,62,0,0,0,11,3,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,10,21,0,0,6,24,13,0,40,7,0,0,2,13,3,0,0,37,0,28,5,0,0,0,10,0,30,25,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,30,44,40,0,0,0,0,0,0,77,0,0,0,0,0,0,10,8,15,11,9,14,8,16,11,8,82,6,37,13,10,10,13,8,11,12,10,40,128,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,4,0,0,0,12,0,0,35,0,0,2,11,0,0,0,0,0,24,0,0,0,0,32,51,20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,18,0,145,0,0,9,5,15,10,8,19,13,6,12,12,8,14,7,10,9,9,7,11,6,11,9,11,6,11,13,10,13,71,7,141,196,9,36,37,13,11,10,12,17,15,10,16,8,11,10,5,7,17,10,8,65,23,12,0,21,0,0,0,11,0,0,0,0,0,16,0,0,0,97,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,13,7,12,11,11,8,13,13,9,10,9,10,12,11,6,13,17,9,11,6,10,24,6,12,9,10,4,8,6,9,54,86,25,12,10,39,11,11,13,0,0,0,26
5,30,0,114,0,35,0,80,0,0,0,0,0,0,0,0,0,0,0,16,0,107,0,0,8,18,0,37,0,0,0,0,0,0,0,0,0,0,41,68,12,10,15,0,0,0,0,0,0,0,16,30,0,5,0,0,0,0,0,0,12,8,8,0,0,0,57,0,0,0,0,31,4,0,0,0,0,0,0,11,12,12,13,11,11,13,11,10,8,11,15,10,39,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,12,45,63,0,0,0,12,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,23,0,0,6,23,14,0,42,6,0,0,2,14,2,0,0,37,0,29,3,0,0,0,10,0,29,23,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,32,45,41,0,0,0,0,0,0,77,0,0,0,0,0,0,10,8,15,11,9,14,8,16,11,8,88,6,37,13,10,10,13,8,11,12,10,40,133,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,10,0,0,32,0,0,2,11,0,0,0,0,0,27,0,0,0,0,31,55,21,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,153,0,0,9,5,15,10,8,19,13,6,12,12,8,14,7,10,9,9,7,11,6,11,9,11,6,11,13,10,13,78,7,141,196,9,36,40,13,11,10,12,17,15,10,16,8,11,10,5,7,17,10,8,71,23,12,0,21,0,0,0,10,0,0,0,0,0,17,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,7,12,11,11,8,13,13,9,10,9,10,12,11,6,13,17,9,11,6,10,24,6,12,9,10,4,8,6,9,57,92,25,12,10,39,11,11,13,0,0,0,26
